,0,1
2243,"电热水器,安全,使用,要,注意,什么",query
2244,"电视机,是,什么",query
2245,"男人,与,女人,的,身体,有,什么,差别",null
2246,"白菜,最,适合,的,保鲜,温度",query
2247,"离家,模式",setScene
2248,"空气,滤网,的,更换,方法",query
2249,"空调,为什么,一,开机,就,制热",query
2250,"空调,为什么,会,自动,停止,工作",query
2251,"空调,几度,了",statusEnquiry
2252,"空调,切换,成,30,度",setTemperature
2253,"空调,切换,成,制热",setMode
2254,"空调,切换,成,除湿",setMode
2255,"空调,制冷,效果,不好,怎么办",query
2256,"空调,制热,时,室外机,冒,蒸汽",query
2257,"空调,听见,有,水流声",query
2258,"空调,启动,智能,模式,吧",setMode
2259,"空调,多少度",statusEnquiry
2260,"空调,开启,智能,模式",setMode
2261,"空调,当前,什么,模式",statusEnquiry
2262,"空调,温度,上升,1,度",increaseTemperature
2263,"空调,温度,切换,为,26,度",setTemperature
2264,"空调,温度,增高,两度",increaseTemperature
2265,"空调,温度,多少",statusEnquiry
2266,"空调,现在,什么,模式",statusEnquiry
2267,"空调,现在,什么,状态",statusEnquiry
2268,"空调,现在,什么,风速",statusEnquiry
2269,"空调,现在,几度",statusEnquiry
2270,"空调,的,开关,状态,是,什么",statusEnquiry
2271,"空调,的,模式,是,什么",statusEnquiry
2272,"空调,节能,方法",query
2273,"空调,除甲醛,模块,装在,哪里",query
2274,"空调,风速,切换,为,高速,风",setSpeed
2275,"空调,风速,改成,高风",setSpeed
2276,"篮球,是,什么",null
2277,"给,我,把,空调,换成,制冷",setMode
2278,"给,我,把,空调,换成,送风",setMode
2279,"给,我,把,空调,调,到,智能,模式,吧",setMode
2280,"给,我,放,一首,悯,农,这个,诗歌",null
2281,"给,我,整个,枫桥,夜泊,这首,诗,听听",null
2282,"给,我,翻译,下,苹果",null
2283,"给,我,背个,凉州,词",null
2284,"给,我,背个,诗梅",null
2285,"给,我,背,江南,逢,李龟,年,这首,诗,吧",null
2286,"给,我,背,江畔,独步,寻花",null
2287,"给,我,讲个,儿童,故事",null
2288,"给,我,讲个,笑话",null
2289,"给,我,说,几点,了",null
2290,"网球,是,什么",null
2291,"羽毛球,是,什么",null
2292,"肉类,食物,最佳,的,冷冻,保鲜,温度,是,多少",query
2293,"背,一首,乐游原",null
2294,"背客,中作,这首,诗",null
2295,"背首,剑客",null
2296,"花菜,最,适合,的,保鲜,温度",query
2297,"芹菜,最,适合,的,保鲜,温度",query
2298,"苹果,用,英文,怎么,说,啊",null
2299,"苹果,用,英语,怎么,说",null
2300,"苹果,用,英语,怎么,说,啊",null
2301,"苹果,的,英文",null
2302,"苹果,的,英文,怎么,说",null
2303,"苹果,的,英语",null
2304,"苹果,的,英语,怎么,说",null
2305,"苹果,给,我,翻译,为,英文",null
2306,"苹果,给,我,翻译成,英文",null
2307,"苹果,翻译,一下",null
2308,"苹果,翻译成,英文",null
2309,"苹果,翻译成,英文,怎么,说",null
2310,"苹果,翻译成,英文,是,什么",null
2311,"苹果,翻译成,英语",null
2312,"茄子,最,适合,的,保鲜,温度",query
2313,"荔枝,如何,在,冰箱,里,保鲜",query
2314,"讲,一个,海,的,女儿,的,故事",null
2315,"讲,一个,猪猪,侠,的,故事",null
2316,"讲,一个,糖果屋,的,故事",null
2317,"讲,一个,苍蝇,和,蜜蜂,的,故事",null
2318,"讲,一个,龟兔,赛跑,的,故事",null
2319,"讲个,故事,吧",null
2320,"讲,小白兔,大,耳朵,的,故事",null
2321,"讲,狼,和,七只,小羊,的,故事",null
2322,"讲讲,神奇,飞书,的,故事",null
2323,"设置,一个,三分钟,后,的,闹钟",add
2324,"请,把,空调,切换,为,智能,模式",setMode
2325,"贵州,茅台,的,股价",null
2326,"足球,是,什么",null
2327,"重阳节,是,哪一天",null
2328,"铁人三项,是,什么",null
2329,"青岛海尔,的,股价",null
2330,"青椒,最,适合,的,保鲜,温度",query
2331,"预报,天津,的,天气",query
2332,"香蕉,如何,在,冰箱,里,保鲜",query
2333,"鱼类,食品,最佳,的,冷冻,温度,是,多少",query
2334,"鲜鱼,食品,最,适合,的,保鲜,温度",query
2335,"鸡蛋,食品,最,适合,的,保鲜,温度",query
2336,"麻烦,把,空调,调,到,除湿,模式",setMode
2337,"黄瓜,最,适合,的,保鲜,温度",query
